record_key,battery_id,row_type,interval_index,working_ion,paper_training_ion,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,fracA_charge,fracA_discharge,average_voltage_V,crystal_system_charge,spacegroup_number_charge,crystal_system_discharge,spacegroup_number_discharge,num_steps,last_updated,basic_checks_passed,complete_basic_inputs,issues,warnings,source_csv_row,row_uid,input_row_hash,canonical_host,computed_fracA_charge,ion_per_reduced_host_charge,fraction_error_charge,computed_fracA_discharge,ion_per_reduced_host_discharge,fraction_error_discharge,delta_ion_per_reduced_host,composition_checks_passed,symmetry_checks_passed,review_flags,priority_voltage_review,step4_issues,eligible_for_baseline,group_id,mixed_cv_fold,li_cv_fold,shares_group_with_mixed_development,shares_group_with_li_development,partition
c188516ae9389fddb55604e1b4d326ee5816d0240e6c783d4c4ecc1d0b26a186,,adjacent,0,Li,True,Co(CO3)2,LiCo2(CO3)4,LiCo(CO3)2,mp-aaabrejl,mp-aaabrdmq,0.052631578947368,0.1,4.95189514833334,Monoclinic,4,Monoclinic,14,3,2025-09-19T09:44:22.368000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,255,00674f382ed16f18ab77a1a69c3cdb37ce1a8882366d045b5cc60ed20a600092,54e293ea72de746e9e4ffbf446e9cfc1c7499c5f8de2103830147b1b3e5f8889,C:2|Co:1|O:6,0.05263157894736842,0.5,4.163336342344337e-16,0.1,1.0,0.0,0.5,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_00674f382ed16f18ab77a1a69c3cdb37ce1a8882366d045b5cc60ed20a600092,7,9,,,development
9c520a372c6c5e4e5fa332f160245fc7c6afd3eae91abb33f50c37c9c30d4ea7,,adjacent,0,Li,True,Cu2(SO4)3,Cu2(SO4)3,Li2Cu2(SO4)3,mp-aaabwlbr,mp-aaabwlav,0.0,0.105263157894736,4.8235295252083334,Orthorhombic,61,Orthorhombic,61,1,2025-09-19T09:44:52.421000,True,True,,missing_battery_id_use_record_key_for_provenance,756,006df9c42cea50d0510d89de9fae77b26880d08db69c3ffdb55849cda5914dd0,db78b55a053a2b82438d77f0ccf426558b048ebdafb8762421a4daccd6b82269,Cu:2|O:12|S:3,0.0,0.0,0.0,0.10526315789473684,2.0,8.326672684688674e-16,2.0,True,True,battery_id_absent_using_record_key,False,,True,g_006df9c42cea50d0510d89de9fae77b26880d08db69c3ffdb55849cda5914dd0,4,8,,,development
a2334b76d95bc367a75adf1ddb8f2f307752d0970799e4b254dda6aab1d7500e,,adjacent,0,Li,True,MnAsO4,MnAsO4,LiMnAsO4,mp-aaabdbol,mp-aaaabdrg,0.0,0.14285714285714202,3.76744912833333,Orthorhombic,62,Orthorhombic,62,1,2025-09-19T09:43:30.662000,True,True,,missing_battery_id_use_record_key_for_provenance,42,00750822a80c23f51693d22236d844ec08f3775a57a0b49f1360140121d9ba5b,63cc2f6c96e6ff5739ac883dd549c17a8703384759bf299115b92e481f8582bc,As:1|Mn:1|O:4,0.0,0.0,0.0,0.14285714285714285,1.0,8.326672684688674e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_00750822a80c23f51693d22236d844ec08f3775a57a0b49f1360140121d9ba5b,5,4,,,development
61ec3dc8bf6c3f8c81d8867ffd2d3e0ce3aa11c70be516012dbc73f1f1f62be3,,adjacent,0,Ca,True,FeP2O7,FeP2O7,CaFeP2O7,mp-aaaabnhs,mp-aaacylox,0.0,0.09090909090909001,4.657181641250001,Triclinic,2,Triclinic,2,1,2025-09-19T09:42:36.526000,True,True,,missing_battery_id_use_record_key_for_provenance,6585,007ea3189b7da0a645277a2ce86ae81eefa70d1fbc267a3963799ec77b7b3000,43e09108ac80e872e6108cbc223fc888d3b5416974bcfe476f33d57e7ca73ea5,Fe:1|O:7|P:2,0.0,0.0,0.0,0.09090909090909091,1.0,9.020562075079397e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_007ea3189b7da0a645277a2ce86ae81eefa70d1fbc267a3963799ec77b7b3000,9,,,,development
ab1067d228d35c3e24dc0e3b2d7010174834017120483e1d9029216abaa87e74,,adjacent,0,Ca,True,CrO2,CrO2,CaCr2O4,mp-aaacytxy,mp-aaaczqog,0.0,0.14285714285714202,3.065292232499998,Monoclinic,8,Monoclinic,8,1,2025-09-19T09:42:31.586000,True,True,,missing_battery_id_use_record_key_for_provenance,6142,0085b2798fe6287eca77a02dba1229a0c9b9266457d066598a62db4748f15cb0,c4544ac09c4b76f517e854532cbe6017e69784731c178aeba32968c00617c8ee,Cr:1|O:2,0.0,0.0,0.0,0.14285714285714285,0.5,8.326672684688674e-16,0.5,True,True,battery_id_absent_using_record_key,False,,True,g_0085b2798fe6287eca77a02dba1229a0c9b9266457d066598a62db4748f15cb0,6,,,,development
4efa7a3d3b7a609aaaf8d97c7965b03bd2a694bd3591c0432587e488ec320c5b,,adjacent,0,Li,True,CoO2,CoO2,Li(CoO2)3,mp-aaabqymu,mp-aaabrffx,0.0,0.1,4.006132110833339,Orthorhombic,39,Monoclinic,9,3,2025-09-19T09:44:23.407000,True,True,,missing_battery_id_use_record_key_for_provenance,1863,0098ba000b787cdb38b936a139e19128159629fc43ebb665dc718d8443ad9adb,e9864510c7770316eb4deb47daeee4b2ddc419536962932085ad055c0a46320f,Co:1|O:2,0.0,0.0,0.0,0.1,0.3333333333333333,0.0,0.3333333333333333,True,True,battery_id_absent_using_record_key,False,,True,g_0098ba000b787cdb38b936a139e19128159629fc43ebb665dc718d8443ad9adb,5,4,,,development
e9752f5f1cf61a9c77cdd6bba5b0ec2ae739eda97308a000be469ae0f4f7ee96,,adjacent,0,Ca,True,Ti4(CuO4)3,Ti4(CuO4)3,CaTi4(CuO4)3,mp-aaacyosg,mp-aaaabhky,0.0,0.05,3.545842944999992,Cubic,204,Cubic,204,1,2025-09-19T09:42:35.810000,True,True,,missing_battery_id_use_record_key_for_provenance,6216,00a6666594e6f406bb750f9b639e849a775b23fc8da6ed3b964ae34055f22e6a,ef3ea49e689d85e106e4497cd0b7f98b92c13f810aabb7b4e20770efa787df98,Cu:3|O:12|Ti:4,0.0,0.0,0.0,0.05,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_00a6666594e6f406bb750f9b639e849a775b23fc8da6ed3b964ae34055f22e6a,5,,,,development
2ca734c8dc5849f4c13002e2b0e8f2fee85e42d566a8147c60d953aad31f8dda,,adjacent,0,Mg,True,VOF2,VOF2,MgVOF2,mp-aaabqvwo,mp-aaaewojd,0.0,0.2,1.552039352500002,Orthorhombic,44,Orthorhombic,44,1,2025-09-19T09:43:47.343000,True,True,,missing_battery_id_use_record_key_for_provenance,5595,00a70c6b08654f0bf5db00906560b12f9b2b4e8473c7d2b04d87a9d8545c5d8f,059e5b6d0d7f4b18d8db5f2b2067b8b6add26c39877959ded348cf5ca808acfa,F:2|O:1|V:1,0.0,0.0,0.0,0.2,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_00a70c6b08654f0bf5db00906560b12f9b2b4e8473c7d2b04d87a9d8545c5d8f,8,,,,development
86af61030550f62002de1049e9bc04a95e76491c59773aaebeb0fcaeb68c676f,,adjacent,0,Li,True,La4CoO8,La4CoO8,LiLa4CoO8,mp-aaabshfs,mp-aaabqxhm,0.0,0.07142857142857101,3.724501480833344,Tetragonal,141,Tetragonal,141,1,2025-09-19T09:44:25.962000,True,True,,missing_battery_id_use_record_key_for_provenance,1763,00ae922a13c4857995e7bed1ef6f5e6e00243547317e43902de62c6909bea37f,5d4076277bfcd5a54756e9d1094562ae915ca1df1ecf97b04cfb79f84e441001,Co:1|La:4|O:8,0.0,0.0,0.0,0.07142857142857142,1.0,4.163336342344337e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_00ae922a13c4857995e7bed1ef6f5e6e00243547317e43902de62c6909bea37f,6,4,,,development
f2a2dfd8e24b6e9d3da5d4885a1368bebcc0df18c8c3cc74ecd762a68a07db03,,adjacent,0,Li,True,Fe2(PO4)3,Fe2(PO4)3,LiFe2(PO4)3,mp-aaaabnik,mp-aaackroz,0.0,0.055555555555555004,5.007040878333332,Trigonal,167,Monoclinic,15,4,2025-09-19T09:43:30.100000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,2746,00c203560c0b4b824f8958907f19535a4a4e6b232816c08ff666e3183055463e,e0d613de01dc1de2498a1d3d38907f8d5470a6cfc5d955d228369a872e191bc7,Fe:2|O:12|P:3,0.0,0.0,0.0,0.05555555555555555,1.0,5.48172618408671e-16,1.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_00c203560c0b4b824f8958907f19535a4a4e6b232816c08ff666e3183055463e,6,6,,,development
e3a7423c9cdcd2db244924568f7566be6e753c36617d8afab8ccf9eb4ab5043e,,adjacent,0,Mg,True,MnPO4,MnPO4,MgMn6(PO4)6,mp-aaabnnlj,mp-aaacsegm,0.0,0.027027027027027,2.998507245000003,Trigonal,146,Triclinic,1,1,2025-09-19T09:43:45.981000,True,True,,missing_battery_id_use_record_key_for_provenance,4881,00d3d7cb3f8d66d44b3f040839c5d0e606c0fcdd53c66e939e8e35bc40657011,b19c98629daa7b82f1a6976b46f5f69da283a521fa3feb05faaaf2b249c3a0fe,Mn:1|O:4|P:1,0.0,0.0,0.0,0.02702702702702703,0.16666666666666666,2.7755575615628914e-17,0.16666666666666666,True,True,battery_id_absent_using_record_key,False,,True,g_00d3d7cb3f8d66d44b3f040839c5d0e606c0fcdd53c66e939e8e35bc40657011,8,,,,development
c470f4a12454bb63283836f38f420893b3c363d205b3f68c1c57dd36fdcf3cc0,,adjacent,1,Li,True,Co2NiO6,LiCo2NiO6,Li3Co2NiO6,mp-aaabsbkz,mp-aaabrolu,0.1,0.25,3.660987388333329,Triclinic,2,Monoclinic,12,2,2025-09-19T09:44:23.364000,True,True,,missing_battery_id_use_record_key_for_provenance,1833,00d74d76cb7fc5dd6add1268040a962dc4e1e8eb6318eb11410162e397cd266f,f70084f2e3ecb6df8f7d86f47fe2811dd31333c0145e9cd8a8bb2883a1a48846,Co:2|Ni:1|O:6,0.1,1.0,0.0,0.25,3.0,0.0,2.0,True,True,battery_id_absent_using_record_key,False,,True,g_00d74d76cb7fc5dd6add1268040a962dc4e1e8eb6318eb11410162e397cd266f,1,0,,,development
fadffca55bc6613871b57b4beaf90f1f45e698cd985a6e504a8a7ce7cb1ee6b4,,adjacent,0,Mg,True,Mn3(OF2)2,Mn3(OF2)2,MgMn6(OF2)4,mp-aaabrhse,mp-aaacsfgx,0.0,0.052631578947368,2.269248065000003,Triclinic,1,Triclinic,1,1,2025-09-19T09:43:55.928000,True,True,,missing_battery_id_use_record_key_for_provenance,5519,00e605831239b11808ccbc05ba3eb6c2414035f245ff4a57f4ca925355045e10,0347df9e945bd08fd51649289cb349030e06abb893d6d29ceca64a0f8f08c941,F:4|Mn:3|O:2,0.0,0.0,0.0,0.05263157894736842,0.5,4.163336342344337e-16,0.5,True,True,battery_id_absent_using_record_key,False,,True,g_00e605831239b11808ccbc05ba3eb6c2414035f245ff4a57f4ca925355045e10,1,,,,development
882999c790a58c3ddc9ac4d13e756a03b827aa2de0335c0d4b6c19340e15d3cc,,adjacent,1,Mg,True,TiO2,MgTi4O8,MgTi2O4,mp-aaaewgso,mp-aaaabpga,0.07692307692307601,0.14285714285714202,0.849174189999996,Cubic,216,Cubic,227,2,2025-09-19T09:43:34.486000,True,True,,missing_battery_id_use_record_key_for_provenance,5076,01019f67530f3d3ff532866d5ef8aaf7dc246345e5541a810520be940e3f0b08,d10bd9ff111359a9f22a43cdad047024715340eee28ec7814316c2fd33ec13a1,O:2|Ti:1,0.07692307692307693,0.25,9.159339953157541e-16,0.14285714285714285,0.5,8.326672684688674e-16,0.25,True,True,battery_id_absent_using_record_key,False,,True,g_01019f67530f3d3ff532866d5ef8aaf7dc246345e5541a810520be940e3f0b08,1,,,,development
ccec72fb37a09db10667419936d17f475ed441330326d2a9f0c2a0b4039a3c5d,,adjacent,0,Li,True,V6O5F19,V6O5F19,Li5V6O5F19,mp-aaabrfom,mp-aaabsiwn,0.0,0.14285714285714202,4.248524661333334,Triclinic,1,Triclinic,1,1,2025-09-19T09:44:37.546000,True,True,,missing_battery_id_use_record_key_for_provenance,2410,0101f05ac27e05e5f1ea4e6a85ae8edc9a84ec1c2f8fd36c601892e0d0158afe,2b089e07f27fd17240ee9a3ba6747ec64d61ea8f0aab7bac43fb98f2a000016f,F:19|O:5|V:6,0.0,0.0,0.0,0.14285714285714285,5.0,8.326672684688674e-16,5.0,True,True,battery_id_absent_using_record_key,False,,True,g_0101f05ac27e05e5f1ea4e6a85ae8edc9a84ec1c2f8fd36c601892e0d0158afe,1,1,,,development
c315f02dba0c29517d884bd04ca652dfb7c4bb83799f1e4287e1523a800a1bba,,adjacent,0,Zn,True,V(GeO3)2,V(GeO3)2,VZn(GeO3)2,mp-aaabscue,mp-aaachjlo,0.0,0.1,0.574557065,Monoclinic,14,Monoclinic,14,1,2025-09-19T09:42:50.690000,True,True,,missing_battery_id_use_record_key_for_provenance,6843,011ea8d91327f4d402298629733174d756b2d09a0634aa352621a0faa7a129f2,90c2e6c067d66d880df493f8f632ce70eced29c972a0deaa415b420909adb579,Ge:2|O:6|V:1,0.0,0.0,0.0,0.1,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_011ea8d91327f4d402298629733174d756b2d09a0634aa352621a0faa7a129f2,9,,,,development
4d88d06ad864a8e29926766539761fdcdecb724c382d2593739ab7ab8cf3d96e,,adjacent,0,Mg,True,KV(CuS2)2,KV(CuS2)2,K2MgV2(CuS2)4,mp-aaaaajlg,mp-aaaewvss,0.0,0.058823529411764004,-0.07281931499999901,Orthorhombic,40,Monoclinic,6,1,2025-09-19T09:43:44.948000,True,True,,missing_battery_id_use_record_key_for_provenance,4513,0130b94e3166691b5ee88ea30bc8690d48d9c64f5c44c537aab3f199c7fcaf54,6d1a7188776310d02dd1734d459d693a6237441c6c114ef59c3716f7229f439e,Cu:2|K:1|S:4|V:1,0.0,0.0,0.0,0.058823529411764705,0.5,7.008282842946301e-16,0.5,True,True,battery_id_absent_using_record_key;negative_voltage,False,,True,g_0130b94e3166691b5ee88ea30bc8690d48d9c64f5c44c537aab3f199c7fcaf54,7,,,,development
6c5853fcfc57b8a10c0a4e69f7162860b32f997ad22ea742505dbe1fea9f751a,,adjacent,0,Mg,True,BaV4O8,BaV4O8,BaMgV4O8,mp-aaachgix,mp-aaachkrr,0.0,0.07142857142857101,2.13619614,Trigonal,162,Trigonal,162,1,2025-09-19T09:43:10.601000,True,True,,missing_battery_id_use_record_key_for_provenance,4239,01342ab09e051d6caa7dbff6078f223ce9a535f73ee3390f4fa3730fc90517d5,013a3433dccdb918da6f4ef4cedab5448334ae3d8370faa1c38b415593547c17,Ba:1|O:8|V:4,0.0,0.0,0.0,0.07142857142857142,1.0,4.163336342344337e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_01342ab09e051d6caa7dbff6078f223ce9a535f73ee3390f4fa3730fc90517d5,2,,,,development
fa21764674dc6e82b5b73494cdfbdb29bfd204c2ff31943ff4b189ac7569c537,,adjacent,0,Zn,True,Zr5Sb3,Zr5Sb3,Zr5ZnSb3,mp-aaaaadxx,mp-aaaaaqcc,0.0,0.11111111111111101,0.565490844999999,Hexagonal,193,Hexagonal,193,1,2025-09-19T09:42:49.209000,True,True,,missing_battery_id_use_record_key_for_provenance,6961,014bf4498a8c7abb170eb2af74831a34755194b41d9768ef409a9e5cade18e5d,f5e184538a56a35d58a6196a6a80e9301dff4a526c15d7269ad068c81d73ca0b,Sb:3|Zr:5,0.0,0.0,0.0,0.1111111111111111,1.0,9.71445146547012e-17,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_014bf4498a8c7abb170eb2af74831a34755194b41d9768ef409a9e5cade18e5d,5,,,,development
e874c488d21a8cd37425bbe8bbe712936732c5f079734fea3c4ce329aeeb2d92,,adjacent,0,Li,True,CrPCO7,Li3Cr2P2(CO7)2,Li2CrPCO7,mp-aaabrlbl,mp-aaabsejd,0.130434782608695,0.16666666666666602,4.850317298333384,Triclinic,1,Monoclinic,4,2,2025-09-19T09:43:35.018000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,272,015910969db938040e010b25b474ab06b0aab35ba2b1e7f22dc1b939060fb81c,e8454314e5eb8e91f5ac6168c97323cc62269e277b5cf7ae065588b7a8de0e0f,C:1|Cr:1|O:7|P:1,0.13043478260869565,1.5,6.38378239159465e-16,0.16666666666666666,2.0,6.38378239159465e-16,0.5,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_015910969db938040e010b25b474ab06b0aab35ba2b1e7f22dc1b939060fb81c,2,0,,,development
0cbc5ef16533ae4eb17e78e275b2ac66d6d4aab52b8a263998521afe7ed49d3a,,adjacent,1,Li,True,VCrP2(HO5)2,LiVCrP2(HO5)2,Li2VCrP2(HO5)2,mp-aaabrodb,mp-aaabqwwy,0.058823529411764004,0.11111111111111101,3.529308553333327,Triclinic,1,Triclinic,2,3,2025-09-19T09:44:23.806000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,2119,01662861ea92dedb28195908aff42f020b923f14d2d98cf68b5b56abf0f87759,32949507045e2d555d77f93acf9b83ff605d36929cfc09d7cdb106ee03afc8f5,Cr:1|H:2|O:10|P:2|V:1,0.058823529411764705,1.0,7.008282842946301e-16,0.1111111111111111,2.0,9.71445146547012e-17,1.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_01662861ea92dedb28195908aff42f020b923f14d2d98cf68b5b56abf0f87759,1,3,,,development
7ab3d2111c23dde1ce07c1524417a304393eeee79877b592cabca004e6de2a3d,,adjacent,0,Mg,True,SnO2,SnO2,Mg(SnO2)2,mp-aaaczjoo,mp-aaachlhr,0.0,0.14285714285714202,1.390534578333334,Trigonal,156,Monoclinic,8,1,2025-09-19T09:43:12.862000,True,True,,missing_battery_id_use_record_key_for_provenance;source:Transition metal not found,5030,016ca786a60ba7e12568f49a762ab7eaeba0fd823bdbab2f9a0a23f20f8cf5ca,b8ce6e57ebc39ff46c49f719801a449dfe2e9dd94acdc7a9087dca9919340578,O:2|Sn:1,0.0,0.0,0.0,0.14285714285714285,0.5,8.326672684688674e-16,0.5,True,True,battery_id_absent_using_record_key;source:Transition metal not found,False,,True,g_00346dbd0917f5bbb8447c829911a1e9e8bfabcef2a3d4385f9830525fb9be7c,5,,,,development
