record_key,battery_id,row_type,interval_index,working_ion,paper_training_ion,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,fracA_charge,fracA_discharge,average_voltage_V,crystal_system_charge,spacegroup_number_charge,crystal_system_discharge,spacegroup_number_discharge,num_steps,last_updated,basic_checks_passed,complete_basic_inputs,issues,warnings,source_csv_row,row_uid,input_row_hash,canonical_host,computed_fracA_charge,ion_per_reduced_host_charge,fraction_error_charge,computed_fracA_discharge,ion_per_reduced_host_discharge,fraction_error_discharge,delta_ion_per_reduced_host,composition_checks_passed,symmetry_checks_passed,review_flags,priority_voltage_review,step4_issues,eligible_for_baseline,group_id,mixed_cv_fold,li_cv_fold,shares_group_with_mixed_development,shares_group_with_li_development,partition
28e1973a66f952c61bfa6acfa2a4eed9ae3b638193ff668a3b4832506f817e9d,,adjacent,0,K,False,SbSO4F3,SbSO4F3,K2SbSO4F3,mp-aaabrudl,mp-aaabfoml,0.0,0.18181818181818102,4.766019245499997,Orthorhombic,19,Orthorhombic,19,1,2025-09-19T09:42:03.432000,True,True,,missing_battery_id_use_record_key_for_provenance;source:Transition metal not found,3975,0d6e2f79d33376a95d85a0feaf1d42ca5ad35d65267e7295a012aac2a180bd0f,93a1c61e65429a16217e9884a89cf2b94467665d61bf414f6f34cd67edd55e60,F:3|O:4|S:1|Sb:1,0.0,0.0,0.0,0.18181818181818182,2.0,8.049116928532385e-16,2.0,True,True,battery_id_absent_using_record_key;source:Transition metal not found,False,,True,g_0d6e2f79d33376a95d85a0feaf1d42ca5ad35d65267e7295a012aac2a180bd0f,,,True,True,held_out_K
86311d5fc9d718f4d575171dba47ef9ef9f0177108989e9f25e653e87d41f248,,adjacent,2,K,False,WO3,K(WO3)4,K(WO3)3,mp-aaabrcok,mp-aaacpavt,0.058823529411764004,0.07692307692307601,1.9403035330000131,Trigonal,156,Monoclinic,9,3,2025-09-19T09:42:02.173000,True,True,,missing_battery_id_use_record_key_for_provenance,3914,104c3524964092bb88f89e6e55c56c83a1e46291c2f2876d1131e49c784cacde,b5fd0cd2a111176e72c4bd31a41017f36cf97e0ce243028472e1368d889f7263,O:3|W:1,0.058823529411764705,0.25,7.008282842946301e-16,0.07692307692307693,0.3333333333333333,9.159339953157541e-16,0.08333333333333331,True,True,battery_id_absent_using_record_key,False,,True,g_0099990c1d8b0681745f52b29a95126f1dacf343d66b53930e400f7fa307089c,,,False,False,held_out_K
ace19495d90639c824fcedf3cdc6cc846f3d07159cf6517ed3cd70da577d1090,,adjacent,0,K,False,Cr2(PS4)3,Cr2(PS4)3,K3Cr2(PS4)3,mp-aaabshog,mp-aaabfvhr,0.0,0.15,3.144184157999999,Monoclinic,14,Monoclinic,14,1,2025-09-19T09:42:04.336000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3868,1084d1dfb9c658e54343f1d9e0dab24d444e3b2fdc8d67acb0ca49cd744bc7f8,56f8256615f1467d7b2d13e958c7ab2f5293d03caf2be7d7ec8076e2d4b6c33f,Cr:2|P:3|S:12,0.0,0.0,0.0,0.15,3.0,0.0,3.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_0b432a7ddec944fdcc9dc4ad8b819637e54519a04573787318f01a4be54ac149,,,True,True,held_out_K
d1f8f3b90369d28959f36b88615b2fd1e5a1b9a2cde69d6e82d1e8b9e1f59ac2,,adjacent,0,K,False,MoS,K(MoS)9,K(MoS)3,mp-aaacrrev,mp-aaaaamae,0.052631578947368,0.14285714285714202,2.320974663000008,Hexagonal,176,Hexagonal,176,1,2025-09-19T09:42:07.667000,True,True,,missing_battery_id_use_record_key_for_provenance,3986,10c4dcc82fc63b060da688c981ff37fb9f5a2b8be57b34d4ee38abdb5cd077d2,ff5d7950053d0701639d46f5c0bb5fc3fb8e76a306df7f187e38d1c1055e15a1,Mo:1|S:1,0.05263157894736842,0.1111111111111111,4.163336342344337e-16,0.14285714285714285,0.3333333333333333,8.326672684688674e-16,0.2222222222222222,True,True,battery_id_absent_using_record_key,False,,True,g_10c4dcc82fc63b060da688c981ff37fb9f5a2b8be57b34d4ee38abdb5cd077d2,,,False,False,held_out_K
cdab4f50ca78bc7a3151ec17becf9d794673d9e2692dac03babfed931fea25ea,,adjacent,0,K,False,Zr6BeCl15,K2Zr6BeCl15,K3Zr6BeCl15,mp-aaacqynr,mp-aaacqyof,0.08333333333333301,0.12,2.006446137999994,Orthorhombic,66,Monoclinic,15,1,2025-09-19T09:41:58.442000,True,True,,missing_battery_id_use_record_key_for_provenance,3835,110e5ba8de846514df27accd3a3b43f80975bcc352b4f8f23575c30dacf48415,c3ce73e9244c7d3f9206a1299ba71f17dfa542dcc28df5755a4442b1363035ce,Be:1|Cl:15|Zr:6,0.08333333333333333,2.0,3.191891195797325e-16,0.12,3.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_110e5ba8de846514df27accd3a3b43f80975bcc352b4f8f23575c30dacf48415,,,False,False,held_out_K
62f24cabcbb50def590ecaedfcf54323d2d204ce154718458a3f59c8762540f8,,adjacent,0,K,False,WCl6,WCl6,K2WCl6,mp-aaabgnlm,mp-aaabgjpi,0.0,0.22222222222222202,3.082255747999998,Trigonal,148,Cubic,225,1,2025-09-19T09:42:04.884000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3941,111bfc9939017045dce941180904c9fdf0350932cea08b5add07df6eb04f2154,df9e0958568fa8d7974cf02b6aa4d20ba96001d8d1945e1ba06dae18d7dc07d0,Cl:6|W:1,0.0,0.0,0.0,0.2222222222222222,2.0,1.942890293094024e-16,2.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_111bfc9939017045dce941180904c9fdf0350932cea08b5add07df6eb04f2154,,,False,False,held_out_K
b9f34862fd92061626f4ce3bc99fed00400d3c28d7838ef7f4ceb22b52e5786e,,adjacent,0,K,False,CoO2,CoO2,K(CoO2)2,mp-aaacupmn,mp-aaabqvjh,0.0,0.14285714285714202,3.799622952999996,Hexagonal,194,Orthorhombic,59,1,2025-09-19T09:42:06.284000,True,True,,missing_battery_id_use_record_key_for_provenance,3947,128ee40c7e0c5df888ed0f2bff15bdc99cf1ea61ba7443def45b238607c81140,95ac21c834a91c63b1b365ad50e2655a01d3e11935eb571af6cf4ba44849b41c,Co:1|O:2,0.0,0.0,0.0,0.14285714285714285,0.5,8.326672684688674e-16,0.5,True,True,battery_id_absent_using_record_key,False,,True,g_0098ba000b787cdb38b936a139e19128159629fc43ebb665dc718d8443ad9adb,,,True,True,held_out_K
c22c6963ec78a409a5d89a32215aeb57c43b10dd7d90cfb3eacc59137d167e7a,,adjacent,0,K,False,TiCuF6,TiCuF6,K2TiCuF6,mp-aaacgjak,mp-aaaclhiq,0.0,0.2,2.4863504130000003,Triclinic,2,Cubic,225,1,2025-09-19T09:41:57.859000,True,True,,missing_battery_id_use_record_key_for_provenance,3878,16b21f9eac9269332b7058bbd71cd8567c041dcdc6f67a617eee39e55eed624f,eeb115b4ba05d3c94eb65b263932ac2393fa447ceae42fd6a3f02731f5aeefd1,Cu:1|F:6|Ti:1,0.0,0.0,0.0,0.2,2.0,0.0,2.0,True,True,battery_id_absent_using_record_key,False,,True,g_16b21f9eac9269332b7058bbd71cd8567c041dcdc6f67a617eee39e55eed624f,,,False,False,held_out_K
7001cd6a904b63fdd537bf396a6618feafb6dfef88ff71cbc1cb8262332186d0,,adjacent,0,K,False,MnF3,MnF3,KMnF3,mp-aaabfrie,mp-aaabfpnz,0.0,0.2,4.039399813000003,Monoclinic,15,Tetragonal,140,1,2025-09-19T09:42:03.055000,True,True,,missing_battery_id_use_record_key_for_provenance,3964,1941142bf4ac5dab75c7a7229c41d79f7930803dffdde13ee05f22e7af6d39d8,05c72ad842f06adbbae85d250840fb5fd8afdbc3bd344222eed3baa17d0bd4bc,F:3|Mn:1,0.0,0.0,0.0,0.2,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_193bcd16b431ea3de3071e66a7501277eb4faa27345b231836769c4d0a2fcd66,,,True,True,held_out_K
c8a0634c36abdd52ff5aad17f67fbc813b2e4ea09b37da1acd2e65c7c2773a32,,adjacent,3,K,False,MnO2,KMn4O8,KMn2O4,mp-aaacfcfc,mp-aaacjlzx,0.07692307692307601,0.14285714285714202,-0.013190322000006001,Tetragonal,87,Tetragonal,86,4,2025-09-19T09:41:59.381000,True,True,,missing_battery_id_use_record_key_for_provenance,3899,19ee7bf29ddffe775089bdbd044201b91bcba3605eb1e9cf5037df949e244756,fbf860d26e94baac6dec06f4553092a2dc477b13ce21fe302168ef7fd18a7e4f,Mn:1|O:2,0.07692307692307693,0.25,9.159339953157541e-16,0.14285714285714285,0.5,8.326672684688674e-16,0.25,True,True,battery_id_absent_using_record_key;negative_voltage,False,,True,g_000369223c9cf92980690254ce6978fa62ec9ea8df99c416b95219dd55162a3f,,,True,True,held_out_K
3c5a238684971a0a270d1f5cfee9af1dbf1bf72f6192a1040d6497389b27de50,,adjacent,0,K,False,CrF3,CrF3,KCrF3,mp-aaabfwxm,mp-aaabfrar,0.0,0.2,2.501754547999997,Trigonal,167,Monoclinic,12,1,2025-09-19T09:42:03.624000,True,True,,missing_battery_id_use_record_key_for_provenance,3953,1c68108ceae2adf5fdd30eef19e29df83ac7f4ec07f50df67c670ef290b78222,ed030767c10528561193823b253884db56c1a22187134fa905d10dcff996d8f6,Cr:1|F:3,0.0,0.0,0.0,0.2,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_1c68108ceae2adf5fdd30eef19e29df83ac7f4ec07f50df67c670ef290b78222,,,False,False,held_out_K
5c0d743f5695f7f041a93a909cafab2da8fb7d2534ef9db52c2e71c66bf610cd,,adjacent,0,K,False,Nb3S4,Nb3S4,K(Nb3S4)2,mp-aaaaasrr,mp-aaacrqpk,0.0,0.066666666666666,1.573798852999992,Hexagonal,176,Trigonal,147,1,2025-09-19T09:41:58.652000,True,True,,missing_battery_id_use_record_key_for_provenance,3995,1d0d4a5d0e68aa84557e6f2d47e3df3a2358c8f2da88c0eb68f83a95cdb2606e,1f2e39c1deedcf4b8ea5677fd46854d24d59e8f2ea0bf6b386c7a668237cf9b9,Nb:3|S:4,0.0,0.0,0.0,0.06666666666666667,0.5,6.661338147750939e-16,0.5,True,True,battery_id_absent_using_record_key,False,,True,g_1d0d4a5d0e68aa84557e6f2d47e3df3a2358c8f2da88c0eb68f83a95cdb2606e,,,True,False,held_out_K
392e3b48949d58cbeb9b948e316b82d38a894c60466857ba197b8825079353c2,,adjacent,0,K,False,MgMn4O8,MgMn4O8,KMgMn4O8,mp-aaadbqbt,mp-aaaewusd,0.0,0.07142857142857101,2.345968633000005,Monoclinic,8,Triclinic,1,1,2025-09-19T09:41:58.824000,True,True,,missing_battery_id_use_record_key_for_provenance,3889,1ec74a90c246b157ed8855fa6dc908768aa7ab7e9a026b27b3e7402ed645666f,2ae2488c0d38202d8cdd0625df8b769d028a27671b2272ab063faf359f6113a9,Mg:1|Mn:4|O:8,0.0,0.0,0.0,0.07142857142857142,1.0,4.163336342344337e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_000369223c9cf92980690254ce6978fa62ec9ea8df99c416b95219dd55162a3f,,,True,True,held_out_K
c23874e411d04684bea56b93cda88b9f0efe9831c8b7f7623aa1f085a5868510,,adjacent,0,K,False,Rb2CuF6,Rb2CuF6,KRb2CuF6,mp-aaacqqrm,mp-aaacqqrb,0.0,0.1,5.182570613000003,Cubic,225,Cubic,225,1,2025-09-19T09:41:58.330000,True,True,,missing_battery_id_use_record_key_for_provenance,3877,2003d4b128e04545047b901f87148c623acb68ddd531de514b2dfaa25df1217b,17513103de350ede7a09cf5336539600acf0e42c8f8b865387e4ff13fb1c793f,Cu:1|F:6|Rb:2,0.0,0.0,0.0,0.1,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_2003d4b128e04545047b901f87148c623acb68ddd531de514b2dfaa25df1217b,,,True,False,held_out_K
1684227271e3defaaa7240fe17ea199911f5fc9f525762c2bc16624876d41c33,,adjacent,0,K,False,Cs2CrF6,Cs2CrF6,Cs2KCrF6,mp-aaabfslo,mp-aaabfxvg,0.0,0.1,4.435469402999999,Cubic,225,Cubic,225,1,2025-09-19T09:42:03.699000,True,True,,missing_battery_id_use_record_key_for_provenance,3949,2076ae64afceaac5d3132389b32fb21d78f8ef3d6ccd04104853ae1959a0ebda,bda016f6b8dfa164d1543679b1d8f4ef527069823c3495d5315dcfc75663488b,Cr:1|Cs:2|F:6,0.0,0.0,0.0,0.1,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_2076ae64afceaac5d3132389b32fb21d78f8ef3d6ccd04104853ae1959a0ebda,,,False,False,held_out_K
debe2d82d91ff933d0df2716e12eda2f8b67b9922849a859356f79a16fa95e5d,,adjacent,0,K,False,FeSb3,FeSb3,K(FeSb3)4,mp-aaacdhjx,mp-aaacqyzd,0.0,0.058823529411764004,1.127557782999993,Cubic,204,Cubic,204,1,2025-09-19T09:42:07.873000,True,True,,missing_battery_id_use_record_key_for_provenance,3883,226d6332866262704e3827aa7f435d6077c99f41c979e6444ebd5de665d919f7,bf36742e2f709b0f71ff4fb45d3232281f690d271c39bd214d6ab67fd6dea29b,Fe:1|Sb:3,0.0,0.0,0.0,0.058823529411764705,0.25,7.008282842946301e-16,0.25,True,True,battery_id_absent_using_record_key,False,,True,g_226d6332866262704e3827aa7f435d6077c99f41c979e6444ebd5de665d919f7,,,True,False,held_out_K
46a797ec9fabc0491c4082a58006c6def53808efeb57d75cc22b4bca4689b621,,adjacent,0,K,False,MnH8(SO6)2,MnH8(SO6)2,K2MnH8(SO6)2,mp-aaabshfb,mp-aaabpkmo,0.0,0.08,4.605600023000001,Monoclinic,15,Monoclinic,15,1,2025-09-19T09:42:05.879000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3887,2347cffc29d8f7dde392b5c159d9d96fc878cd38b491dc9bebfa44c7bd16b661,d969d69cd0b9a11c06a53ff2067b4025fa8f9462c0238088d7ac0e5d29fe629b,H:8|Mn:1|O:12|S:2,0.0,0.0,0.0,0.08,2.0,0.0,2.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_2347cffc29d8f7dde392b5c159d9d96fc878cd38b491dc9bebfa44c7bd16b661,,,True,True,held_out_K
cd7a8b6772a3f21a45baa80c7cf755e0e17aedd8f180be7a49cc00a093ab3793,,adjacent,0,K,False,NaCrF6,NaCrF6,K2NaCrF6,mp-aaabfubq,mp-aaabfnxk,0.0,0.2,5.494010098,Trigonal,148,Cubic,225,1,2025-09-19T09:42:03.255000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3954,241eacfce734b2115381909fcc3ce6b344eee6cce77fb9a0b28b2a9a7802958e,93b2bfdb9a88403fc76ae511d15bc2bc4d5d29d50108839b5ef52d00da6379f5,Cr:1|F:6|Na:1,0.0,0.0,0.0,0.2,2.0,0.0,2.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_04ec2c9452322f6989874806493391eea1114aad5fe2337d9c2bb8375231e097,,,True,True,held_out_K
3d2b60a0108a701c2a40a8e7d25cf1b53a195c0e153cd5256b81961155d10b15,,adjacent,0,K,False,Rb2VF6,Rb2VF6,KRb2VF6,mp-aaacquwh,mp-aaabfsox,0.0,0.1,3.868686003000001,Cubic,225,Cubic,225,1,2025-09-19T09:42:03.762000,True,True,,missing_battery_id_use_record_key_for_provenance,3976,286c49a84402c63dad03abf5589cfb76cd021bd0d2449b1a2b26998bf580dbf5,0730a33441f954e28c0ec175a17b10aef23ddd4897ea14e2f931cc1d3a95700d,F:6|Rb:2|V:1,0.0,0.0,0.0,0.1,1.0,0.0,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_286c49a84402c63dad03abf5589cfb76cd021bd0d2449b1a2b26998bf580dbf5,,,True,True,held_out_K
e38911404f5d79773d5399170e81577daef405479eeed8122de4bdf5d53289e2,,adjacent,0,K,False,NiH8(CO5)2,NiH8(CO5)2,K2NiH8(CO5)2,mp-aaabrywa,mp-aaaabkjd,0.0,0.08695652173913,4.808972705500004,Monoclinic,14,Monoclinic,14,1,2025-09-19T09:42:00.293000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3852,299405b1db7d31c71951134fffd03021ac0b1e05924ae81c34c0a6e0ccb82f0a,57c187728a48eb1ff625a4ff596207c50c8ec9c8c93a16adddcfe4dd91de4c46,C:2|H:8|Ni:1|O:10,0.0,0.0,0.0,0.08695652173913043,2.0,4.3021142204224816e-16,2.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_299405b1db7d31c71951134fffd03021ac0b1e05924ae81c34c0a6e0ccb82f0a,,,True,True,held_out_K
022347d9b7b65e7c88db2c140b29b346046330d0575d4e71a55ccca55aa225d7,,adjacent,0,K,False,NiPCO7,K2NiPCO7,K3NiPCO7,mp-aaabsadj,mp-aaabqydq,0.16666666666666602,0.23076923076923,3.925782073,Monoclinic,11,Monoclinic,11,1,2025-09-19T09:42:06.514000,True,True,,missing_battery_id_use_record_key_for_provenance;source:More than one working ion per transition metal,3855,2ac7b0d006c599b5f9b3532a8c723974be40d3919afbf9d95a2685a5b680eee4,6b8054a61e54ee0cbcb34a7cbbe476c38a64644bb9563b5464b19b0b94bec15d,C:1|Ni:1|O:7|P:1,0.16666666666666666,2.0,6.38378239159465e-16,0.23076923076923078,3.0,7.771561172376096e-16,1.0,True,True,battery_id_absent_using_record_key;source:More than one working ion per transition metal,False,,True,g_2ac7b0d006c599b5f9b3532a8c723974be40d3919afbf9d95a2685a5b680eee4,,,True,True,held_out_K
e19098a8e555c90f703d4b7f679de7730af666da1d946e695730f0b7d0cbeab8,,adjacent,0,K,False,W3Br7,W3Br7,KW3Br7,mp-aaaabqsu,mp-aaabegxs,0.0,0.09090909090909001,3.5104478055,Cubic,201,Orthorhombic,48,1,2025-09-19T09:42:00.755000,True,True,,missing_battery_id_use_record_key_for_provenance,3840,2cf27e71ed24b850407ccdf4722f2d46fe8e988346ba30642c34d3edf0e59d90,d0f6041fbcd02c3b1a75ed85dc2ab20807a81d1948ea3f6bfdd58ed1a177036b,Br:7|W:3,0.0,0.0,0.0,0.09090909090909091,1.0,9.020562075079397e-16,1.0,True,True,battery_id_absent_using_record_key,False,,True,g_2cf27e71ed24b850407ccdf4722f2d46fe8e988346ba30642c34d3edf0e59d90,,,False,False,held_out_K
